Unnamed: 0,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,Pari,Press,id,X,SetLA
9,10.32415777,0.098774305,581.6455343,1.861264791,1.861219129,6.0,0.5,2.25,33.84036255,35.17537308,32.72874069,799.9297485,776.4102173,35.0820694,38.6578064,65.84394073,72.55508423,300.2422791,1799.597656,99.39102173,Horizontes_Aine_2,,
10,11.7939556,0.041882016,488.2788847,1.001906499,2.304760491,6.0,0.5,2.25,30.96853447,35.96828079,29.4068985,999.9786377,974.4589233,34.83203125,36.76060867,76.87593079,81.13239288,300.244873,1800.403076,99.38973999,Horizontes_Aine_2,,
11,11.10340554,0.033306406,602.3435906,0.773677915,2.232035094,6.0,0.5,2.25,30.17400932,35.52549362,28.60493088,1199.971924,1175.964355,34.55925751,36.04965973,79.81638336,83.25854492,300.2359009,1800.418091,99.38506317,Horizontes_Aine_2,,
12,10.05736569,0.026050984,812.7661437,0.58163117,2.140896974,6.0,0.5,2.25,29.63886452,35.0255928,28.07125473,1499.731079,1477.913696,34.2535553,35.37481689,81.57591248,84.24623108,300.2275696,1800.760254,99.3781662,Horizontes_Aine_2,,
13,10.16229895,0.035331822,1450.79972,0.765515458,2.086017228,6.0,0.5,2.25,29.67645264,34.93218994,28.44946861,2000.742432,1977.407349,34.1593399,35.63473892,81.17250824,84.67848969,300.2183838,1800.460938,99.37433624,Horizontes_Aine_2,,
1,6.68,0.0869,251.0,1.36,1.58,6.0,0.5,2.25,19.09,25.19,16.54,400.19,385.79,13.705,16.372,61.93,73.76,300.2,1800.0,99.9,Auburn_Pbor_1,,
2,4.64,0.0877,196.0,1.31,1.52,6.0,0.5,2.25,18.63,24.8,16.23,299.12,289.09,13.686,16.269,63.47,75.45,300.2,1800.0,99.91,Auburn_Pbor_1,,
3,2.69,0.0944,143.0,1.39,1.49,6.0,0.5,2.25,19.13,24.81,17.22,199.81,193.89,13.814,16.537,62.29,74.32,300.2,1800.0,99.9,Auburn_Pbor_1,,
4,0.584,0.109,87.0,1.56,1.47,6.0,0.5,2.25,19.36,24.93,17.39,99.58,98.1,13.935,17.004,61.99,75.3,300.2,1800.0,99.9,Auburn_Pbor_1,,
5,-0.588,0.133,56.8,1.83,1.42,6.0,0.5,2.25,19.42,24.95,17.39,49.6,50.59,13.946,17.537,61.81,77.4,300.2,1799.0,99.9,Auburn_Pbor_1,,
6,5.89,0.0908,270.0,1.55,1.73,6.0,0.5,2.25,19.19,25.13,17.0,399.76,386.79,11.718,14.766,52.44,66.12,300.2,1800.0,99.89,Auburn_Pbor_1,,
7,4.79,0.0598,249.0,1.08,1.81,6.0,0.5,2.25,19.01,25.1,16.8,399.86,389.44,11.814,13.938,53.49,63.11,300.2,1800.0,99.89,Auburn_Pbor_1,,
8,7.62,0.0581,355.0,1.03,1.77,6.0,0.5,2.25,18.96,24.94,16.8,600.17,583.74,11.952,13.977,54.43,63.47,300.2,1801.0,99.89,Auburn_Pbor_1,,
9,9.46,0.0588,499.0,1.03,1.75,6.0,0.5,2.25,18.94,24.88,16.8,800.82,780.32,12.021,14.05,54.64,63.87,300.2,1800.0,99.88,Auburn_Pbor_1,,
10,10.3,0.0514,629.0,0.915,1.78,6.0,0.5,2.25,18.95,24.93,16.8,1000.23,977.94,12.087,13.891,54.91,63.1,300.2,1800.0,99.88,Auburn_Pbor_1,,
11,10.7,0.0449,761.0,0.805,1.79,6.0,0.5,2.25,18.93,24.89,16.8,1200.38,1177.11,12.154,13.741,55.28,62.51,300.2,1801.0,99.87,Auburn_Pbor_1,,
12,11.4,0.0418,996.0,0.756,1.8,6.0,0.5,2.25,18.94,24.93,16.81,1500.31,1475.3,12.217,13.708,55.53,62.31,300.2,1800.0,99.87,Auburn_Pbor_1,,
13,12.0,0.0383,1420.0,0.703,1.82,6.0,0.5,2.25,18.96,25.04,16.8,2000.69,1974.0,12.298,13.685,55.82,62.12,300.2,1799.0,99.87,Auburn_Pbor_1,,
1,9.75,0.361,321.0,3.91,1.18,6.0,0.5,2.25,22.37,25.14,21.27,399.16,376.73,13.229,20.873,47.55,74.55,300.2,1799.0,96.93,GR_Ptre_9,,
2,7.09,0.344,241.0,3.75,1.18,6.0,0.5,2.25,22.21,25.01,21.3,299.82,283.52,13.267,20.61,48.15,74.33,300.2,1799.0,96.93,GR_Ptre_9,,
3,4.06,0.329,165.0,3.63,1.19,6.0,0.5,2.25,22.16,24.97,21.31,200.53,191.04,13.309,20.419,48.43,73.86,300.2,1799.0,96.94,GR_Ptre_9,,
4,0.565,0.303,92.3,3.43,1.21,6.0,0.5,2.25,22.14,24.98,21.31,99.38,97.58,13.542,20.263,49.54,73.39,300.2,1799.0,96.94,GR_Ptre_9,,
5,-1.12,0.292,58.3,3.35,1.23,6.0,0.5,2.25,22.13,25.0,21.31,50.63,52.53,13.578,20.146,49.68,73.0,300.2,1799.0,96.94,GR_Ptre_9,,
6,8.67,0.276,318.0,3.25,1.25,6.0,0.5,2.25,22.13,25.03,21.31,400.14,380.35,13.63,19.994,49.86,72.45,300.2,1800.0,96.94,GR_Ptre_9,,
7,8.77,0.266,314.0,3.19,1.26,6.0,0.5,2.25,22.14,25.07,21.31,399.32,379.38,13.653,19.9,49.92,72.09,300.2,1800.0,96.94,GR_Ptre_9,,
8,11.3,0.236,477.0,2.97,1.31,6.0,0.5,2.25,22.13,25.11,21.31,598.09,572.12,13.673,19.492,50.0,70.67,300.2,1800.0,96.93,GR_Ptre_9,,
9,13.1,0.184,630.0,2.53,1.41,6.0,0.5,2.25,22.08,25.11,21.31,799.04,768.89,13.545,18.512,49.54,67.32,300.2,1801.0,96.93,GR_Ptre_9,,
10,13.9,0.143,781.0,2.11,1.49,6.0,0.5,2.25,22.06,25.15,21.31,998.13,966.36,13.574,17.724,49.72,64.52,300.2,1801.0,96.93,GR_Ptre_9,,
11,14.8,0.113,918.0,1.78,1.57,6.0,0.5,2.25,21.62,25.18,20.51,1199.04,1165.3,13.482,16.976,50.61,63.47,300.2,1800.0,96.93,GR_Ptre_9,,
12,15.0,0.0845,1140.0,1.4,1.63,6.0,0.5,2.25,21.4,25.13,20.33,1497.91,1463.84,13.505,16.264,51.38,61.63,300.2,1800.0,96.93,GR_Ptre_9,,
13,16.1,0.0636,1500.0,1.11,1.69,6.0,0.5,2.25,21.24,25.11,20.13,1999.21,1962.6,13.387,15.563,51.23,59.56,300.2,1799.0,96.93,GR_Ptre_9,,
1,44.0,0.508,136.0,5.81,1.33,6.0,0.5,2.25,25.72,28.1,24.25,398.16,306.63,14.119,25.437,42.0,75.0,300.1,1800.0,97.87,KBS_Zmay_8,,
2,37.4,0.523,81.5,5.77,1.29,6.0,0.5,2.25,25.58,27.84,24.41,299.6,222.17,13.995,25.241,41.85,75.05,300.1,1801.0,97.86,KBS_Zmay_8,,
3,27.3,0.565,48.3,5.99,1.26,6.0,0.5,2.25,26.21,27.87,25.61,200.37,144.08,13.982,25.651,40.42,73.47,300.1,1800.0,97.87,KBS_Zmay_8,,
4,14.0,0.594,23.0,6.14,1.24,6.0,0.5,2.25,26.31,27.95,25.58,98.87,70.07,14.08,26.026,40.63,74.13,300.1,1800.0,97.87,KBS_Zmay_8,,
5,7.17,0.621,12.3,6.29,1.22,6.0,0.5,2.25,26.31,27.95,25.58,50.4,35.62,13.902,26.155,39.97,74.47,300.1,1801.0,97.87,KBS_Zmay_8,,
6,-0.0501,0.635,2.33,6.35,1.21,6.0,0.5,2.25,26.34,28.01,25.58,2.15,2.22,14.027,26.384,40.41,74.99,300.1,1800.0,97.87,KBS_Zmay_8,,
7,43.8,0.655,170.0,6.51,1.22,6.0,0.5,2.25,26.41,28.05,25.58,400.47,308.8,13.771,26.45,38.98,74.87,300.1,1799.0,97.87,KBS_Zmay_8,,
8,43.9,0.648,167.0,6.46,1.21,6.0,0.5,2.25,26.42,28.06,25.58,398.53,306.71,13.937,26.502,39.82,74.97,300.1,1799.0,97.86,KBS_Zmay_8,,
9,44.8,0.637,353.0,6.41,1.22,6.0,0.5,2.25,26.46,28.15,25.58,596.84,500.94,14.13,26.611,40.42,75.1,300.1,1799.0,97.86,KBS_Zmay_8,,
10,45.2,0.581,535.0,6.14,1.26,6.0,0.5,2.25,26.06,28.07,24.98,798.05,699.19,14.131,26.082,41.36,75.37,300.1,1800.0,97.85,KBS_Zmay_8,,
1,14.7,0.525,309.0,3.74,0.834,6.0,0.5,2.25,24.93,24.92,25.08,399.96,367.72,16.561,23.873,51.06,73.6,299.6,1800.0,97.62,KBS_Hhel_1,,
2,10.9,0.491,229.0,3.58,0.843,6.0,0.5,2.25,25.0,25.13,25.07,298.92,275.07,17.191,24.188,53.21,74.25,299.6,1799.0,97.62,KBS_Hhel_1,,
3,7.04,0.511,155.0,3.56,0.811,6.0,0.5,2.25,24.38,24.93,24.11,199.43,184.01,17.163,24.118,55.02,76.82,299.6,1800.0,97.62,KBS_Hhel_1,,
4,2.64,0.535,82.8,3.59,0.788,6.0,0.5,2.25,24.49,24.77,24.5,99.36,93.41,17.037,24.051,54.28,76.13,299.6,1801.0,97.62,KBS_Hhel_1,,
5,0.194,0.539,47.8,3.66,0.799,6.0,0.5,2.25,24.85,24.82,25.07,49.9,49.15,16.872,24.029,52.51,74.43,299.6,1801.0,97.62,KBS_Hhel_1,,
6,13.9,0.506,311.0,3.55,0.816,6.0,0.5,2.25,25.16,24.96,25.48,398.79,368.31,17.185,24.129,52.69,73.37,299.6,1800.0,97.62,KBS_Hhel_1,,
7,14.3,0.509,309.0,3.57,0.817,6.0,0.5,2.25,25.22,25.02,25.47,398.82,367.48,17.264,24.246,52.73,73.45,299.6,1799.0,97.62,KBS_Hhel_1,,
8,19.4,0.545,481.0,3.68,0.795,6.0,0.5,2.25,24.99,25.16,24.89,599.68,556.66,17.553,24.739,54.19,76.01,299.6,1799.0,97.61,KBS_Hhel_1,,
9,21.9,0.527,663.0,3.47,0.77,6.0,0.5,2.25,24.41,25.26,23.89,800.82,751.73,18.436,25.205,58.6,80.12,299.6,1800.0,97.62,KBS_Hhel_1,,
10,22.5,0.532,857.0,3.14,0.692,6.0,0.5,2.25,23.42,25.04,22.52,999.44,948.35,19.428,25.563,65.56,86.26,299.6,1800.0,97.63,KBS_Hhel_1,,
11,23.0,0.471,1040.0,2.73,0.664,6.0,0.5,2.25,22.99,24.8,21.54,1198.13,1145.88,20.052,25.378,69.65,87.85,299.6,1800.0,97.63,KBS_Hhel_1,,
12,23.0,0.463,1320.0,4.48,1.11,6.0,0.5,2.25,24.25,24.67,24.12,1499.34,1440.36,11.797,20.577,37.88,66.09,299.6,1801.0,97.64,KBS_Hhel_1,,
13,23.7,0.392,1790.0,4.07,1.16,6.0,0.5,2.25,24.36,24.93,24.05,1999.62,1936.46,12.585,20.561,40.15,65.62,299.6,1799.0,97.65,KBS_Hhel_1,,
1,15.7,0.174,206.0,2.18,1.31,6.0,0.5,2.25,24.08,25.25,24.0,399.9,366.89,15.057,19.333,49.68,63.79,300.2,1800.0,99.29,Blandy_Uame_1,,
2,11.1,0.175,163.0,2.16,1.29,6.0,0.5,2.25,23.45,25.16,23.06,299.42,275.95,15.118,19.357,52.02,66.31,300.2,1800.0,99.29,Blandy_Uame_1,,
3,6.83,0.186,119.0,2.22,1.25,6.0,0.5,2.25,23.38,25.05,23.07,199.5,185.03,15.157,19.506,52.47,67.13,300.2,1799.0,99.29,Blandy_Uame_1,,
4,2.25,0.208,74.1,2.37,1.21,6.0,0.5,2.25,23.36,24.96,23.07,99.39,94.45,15.149,19.795,52.53,68.21,300.2,1799.0,99.29,Blandy_Uame_1,,
5,-0.152,0.231,51.1,2.52,1.16,6.0,0.5,2.25,23.34,24.88,23.07,50.86,50.91,15.149,20.087,52.61,69.29,300.2,1800.0,99.29,Blandy_Uame_1,,
6,17.8,0.267,239.0,2.75,1.12,6.0,0.5,2.25,23.71,24.87,23.66,399.45,361.92,15.142,20.534,51.46,69.28,300.2,1800.0,99.28,Blandy_Uame_1,,
7,18.2,0.279,239.0,2.85,1.11,6.0,0.5,2.25,23.76,24.93,23.65,398.52,360.08,15.143,20.719,51.31,69.67,300.2,1799.0,99.28,Blandy_Uame_1,,
8,26.6,0.292,373.0,2.99,1.12,6.0,0.5,2.25,23.79,24.98,23.65,599.83,543.39,14.906,20.749,50.03,69.64,300.2,1799.0,99.28,Blandy_Uame_1,,
9,30.7,0.242,501.0,2.7,1.2,6.0,0.5,2.25,23.81,25.1,23.65,800.16,734.77,14.877,20.173,49.87,67.63,300.2,1799.0,99.28,Blandy_Uame_1,,
10,29.9,0.13,534.0,1.75,1.38,6.0,0.5,2.25,23.11,25.11,22.67,1000.52,937.47,14.849,18.291,51.92,63.97,300.2,1799.0,99.27,Blandy_Uame_1,,
11,31.5,0.104,611.0,1.47,1.43,6.0,0.5,2.25,23.06,25.06,22.67,1200.78,1134.58,14.83,17.715,52.03,62.16,300.2,1799.0,99.27,Blandy_Uame_1,,
12,34.5,0.0897,766.0,1.3,1.46,6.0,0.5,2.25,23.03,25.03,22.68,1500.55,1427.98,14.817,17.371,52.07,61.05,300.2,1799.0,99.27,Blandy_Uame_1,,
13,37.8,0.0823,1120.0,1.21,1.48,6.0,0.5,2.25,23.02,25.03,22.68,2000.21,1919.96,14.816,17.195,52.09,60.46,300.2,1799.0,99.27,Blandy_Uame_1,,
1,7.87,0.0797,213.0,1.15,1.42,6.0,0.5,2.25,22.26,25.14,21.29,399.37,382.75,15.972,18.223,58.11,66.15,300.2,1799.0,97.87,MMSF_Salb_5,,
2,5.21,0.0734,165.0,1.03,1.39,6.0,0.5,2.25,22.2,24.91,21.5,298.38,287.38,16.113,18.141,58.87,66.11,300.2,1800.0,97.87,MMSF_Salb_5,,
3,2.91,0.0732,124.0,1.02,1.37,6.0,0.5,2.25,22.35,24.82,21.92,199.46,193.25,16.187,18.181,58.57,65.65,300.2,1800.0,97.87,MMSF_Salb_5,,
4,0.638,0.0737,81.5,1.02,1.37,6.0,0.5,2.25,22.53,24.89,22.09,99.25,97.77,16.301,18.307,58.37,65.39,300.2,1800.0,97.87,MMSF_Salb_5,,
5,-0.403,0.0794,59.1,1.1,1.36,6.0,0.5,2.25,22.56,24.97,22.09,51.25,51.95,16.344,18.494,58.39,65.93,300.2,1799.0,97.87,MMSF_Salb_5,,
6,7.69,0.0802,218.0,1.11,1.37,6.0,0.5,2.25,22.72,25.07,22.28,399.23,383.01,16.467,18.646,58.29,65.83,300.2,1799.0,97.88,MMSF_Salb_5,,
7,7.55,0.0759,213.0,1.06,1.38,6.0,0.5,2.25,22.73,25.09,22.28,399.56,383.65,16.462,18.55,58.22,65.47,300.2,1799.0,97.88,MMSF_Salb_5,,
8,10.3,0.063,298.0,0.913,1.42,6.0,0.5,2.25,22.72,25.15,22.24,599.39,577.66,16.454,18.247,58.08,64.41,300.2,1799.0,97.88,MMSF_Salb_5,,
9,10.1,0.0383,338.0,0.581,1.47,6.0,0.5,2.25,22.34,25.11,21.7,799.96,778.9,16.518,17.659,59.67,63.8,300.2,1800.0,97.89,MMSF_Salb_5,,
10,11.3,0.0319,388.0,0.485,1.47,6.0,0.5,2.25,22.3,25.06,21.7,1000.46,977.01,16.589,17.542,60.07,63.52,300.2,1800.0,97.89,MMSF_Salb_5,,
11,12.0,0.027,435.0,0.411,1.47,6.0,0.5,2.25,22.28,25.0,21.7,1199.24,1174.26,16.662,17.468,60.41,63.34,300.2,1800.0,97.89,MMSF_Salb_5,,
12,12.2,0.0215,534.0,0.331,1.48,6.0,0.5,2.25,22.28,25.02,21.7,1499.94,1474.57,16.694,17.345,60.55,62.91,300.2,1800.0,97.9,MMSF_Salb_5,,
13,10.6,0.0139,714.0,0.217,1.5,6.0,0.5,2.25,22.28,25.03,21.7,1999.35,1977.24,16.801,17.227,60.95,62.49,300.2,1800.0,97.9,MMSF_Salb_5,,
1,2.678826629,0.030119287,240.0461764,0.598718952,1.941887835,6.0,0.5,2.25,26.84533882,29.21757507,25.6866951,400.0118713,394.1837158,20.24349022,21.41498184,56.79056168,60.077034,300.0776367,1799.065552,99.50035095,Horizontes_Ecyc_3,,
2,1.490871268,0.026794918,198.7991473,0.527743292,1.921687493,6.0,0.5,2.25,26.69460869,29.08552742,25.84993362,299.910553,296.6166687,20.27377701,21.30648232,57.38294983,60.30592346,300.0849915,1798.908813,99.50175476,Horizontes_Ecyc_3,,
3,0.505585778,0.023319346,158.0720237,0.458340423,1.915064753,6.0,0.5,2.25,26.67673492,29.01629448,25.85461235,199.9225464,198.7295227,20.31347275,21.2104702,57.5564537,60.09802246,300.0803223,1800.010498,99.50282288,Horizontes_Ecyc_3,,
4,-0.31374921,0.021012398,121.0132539,0.416578026,1.929677306,6.0,0.5,2.25,26.68274689,29.06208611,25.85450363,99.92887878,100.4725342,20.35521126,21.17052841,57.65539169,59.96474838,300.0737915,1799.658936,99.50469208,Horizontes_Ecyc_3,,
5,-0.362404756,0.017851522,89.66171151,0.353689088,1.925994246,6.0,0.5,2.25,26.66384697,29.02521133,25.85619926,58.65443039,59.33707047,20.42797089,21.12021065,57.92836761,59.89138031,300.0859985,1799.327026,99.50892639,Horizontes_Ecyc_3,,
6,2.014295352,0.017412388,200.0437434,0.347154112,1.937464556,6.0,0.5,2.25,26.68823814,29.096241,25.85589027,400.2321777,395.9296265,20.49238396,21.17184448,58.02688217,59.95086288,300.0653076,1799.308228,99.50762939,Horizontes_Ecyc_3,,
7,1.819989715,0.017417346,217.9739165,0.348096534,1.942039364,6.0,0.5,2.25,26.70314217,29.12927818,25.85583305,400.0698547,396.1548767,20.52256393,21.20385551,58.06061172,59.98806381,300.0614319,1798.695801,99.50631714,Horizontes_Ecyc_3,,
8,2.974547759,0.016104728,282.3442667,0.320976708,1.935575706,6.0,0.5,2.25,26.40014076,29.10445023,25.34545708,600.059082,593.7300415,20.58267784,21.21089554,59.27839279,61.08767319,300.0569763,1799.287842,99.50400543,Horizontes_Ecyc_3,,
9,4.366194448,0.016347183,342.8403503,0.322254164,1.914702327,6.0,0.5,2.25,26.33893967,29.04373741,25.34316254,800.0756226,790.8352051,20.64782715,21.27850723,59.68014908,61.50305176,300.0542603,1799.533203,99.50229645,Horizontes_Ecyc_3,,
10,5.520040352,0.017340499,452.9483493,0.338869012,1.898932296,6.0,0.5,2.25,26.4217968,29.01133728,25.53765106,1000.029907,988.3220825,20.69774246,21.36088562,59.53328705,61.44069672,300.0532837,1800.562988,99.5033493,Horizontes_Ecyc_3,,
11,6.685245408,0.017204867,532.9033433,0.33598945,1.897523776,6.0,0.5,2.25,26.43775558,29.01892662,25.5414753,1199.870605,1185.706909,20.73484993,21.39228821,59.58534622,61.47460938,300.0755005,1799.783081,99.50575256,Horizontes_Ecyc_3,,
12,8.352719437,0.017365604,674.0575325,0.34044702,1.904806008,6.0,0.5,2.25,26.45846367,29.07622337,25.54286385,1500.491577,1482.781738,20.78776169,21.4538517,59.66330719,61.57506943,300.0883789,1798.679565,99.50379944,Horizontes_Ecyc_3,,
13,10.00438913,0.016315954,945.8224363,0.316411818,1.88346408,6.0,0.5,2.25,26.34801102,28.99744987,25.38303947,1999.886841,1978.63208,20.86506844,21.48411751,60.27567291,62.06400299,300.0867004,1800.545288,99.50212097,Horizontes_Ecyc_3,,
1,18.4,0.447,276.0,4.72,1.21,6.0,0.5,2.25,24.41,24.91,23.91,399.43,359.2,10.597,19.856,34.27,63.61,299.6,1799.0,98.34,KBS_Qrub_2,,
2,13.8,0.441,206.0,4.66,1.21,6.0,0.5,2.25,24.31,24.84,23.91,299.48,269.32,10.562,19.712,34.36,63.53,299.6,1799.0,98.33,KBS_Qrub_2,,
3,8.53,0.434,141.0,4.62,1.22,6.0,0.5,2.25,24.42,24.85,24.11,199.51,180.76,10.62,19.692,34.43,63.03,299.6,1799.0,98.33,KBS_Qrub_2,,
4,2.91,0.443,78.8,4.68,1.21,6.0,0.5,2.25,24.45,24.88,24.11,99.52,92.82,10.592,19.78,34.31,63.23,299.6,1801.0,98.33,KBS_Qrub_2,,
5,0.00337,0.457,48.5,4.81,1.21,6.0,0.5,2.25,24.58,24.94,24.3,49.94,49.45,10.446,19.891,33.46,63.09,299.6,1801.0,98.33,KBS_Qrub_2,,
6,18.3,0.474,282.0,4.88,1.19,6.0,0.5,2.25,24.59,24.88,24.3,401.03,360.82,10.378,19.959,33.23,63.27,299.6,1801.0,98.33,KBS_Qrub_2,,
7,18.4,0.477,280.0,4.91,1.19,6.0,0.5,2.25,24.59,24.89,24.3,399.41,359.11,10.354,19.986,33.15,63.34,299.6,1801.0,98.33,KBS_Qrub_2,,
8,24.7,0.469,436.0,4.89,1.21,6.0,0.5,2.25,24.6,24.93,24.3,599.93,545.12,10.326,19.924,33.03,63.1,299.6,1800.0,98.32,KBS_Qrub_2,,
9,28.0,0.406,596.0,4.6,1.28,6.0,0.5,2.25,24.53,25.02,24.1,799.85,737.0,10.316,19.357,33.12,61.57,299.6,1800.0,98.32,KBS_Qrub_2,,
10,29.9,0.341,756.0,4.16,1.35,6.0,0.5,2.25,24.08,24.87,23.52,1000.69,932.99,10.224,18.396,33.4,60.12,299.6,1800.0,98.33,KBS_Qrub_2,,
11,30.6,0.261,899.0,3.58,1.47,6.0,0.5,2.25,24.07,24.98,23.52,1199.59,1130.13,10.301,17.345,33.94,56.73,299.6,1800.0,98.32,KBS_Qrub_2,,
12,32.1,0.191,1110.0,2.92,1.59,6.0,0.5,2.25,23.66,24.9,22.92,1500.79,1428.2,10.238,15.988,34.31,53.6,299.6,1799.0,98.33,KBS_Qrub_2,,
13,32.9,0.142,1490.0,2.38,1.71,6.0,0.5,2.25,23.85,24.99,23.34,2000.23,1925.25,10.252,14.945,34.01,49.52,299.6,1799.0,98.33,KBS_Qrub_2,,
1,21.81075224,0.363983879,238.5859714,3.48261624,1.047366073,6.0,0.5,2.25,32.20957565,32.00348282,32.08924103,399.0187073,352.8965759,31.15637207,37.86407089,63.66062927,77.17203522,299.7227783,1800.983032,98.47484589,SEPAC_Ager_1,,
2,19.01492627,0.364581882,161.8107091,3.546029739,1.064341616,6.0,0.5,2.25,32.41134644,32.20730591,32.05839157,300.4993591,260.5800171,31.42823601,38.25606918,63.29634476,77.05057526,299.6885681,1799.378296,98.46954346,SEPAC_Ager_1,,
3,13.36627309,0.394839742,107.3379072,3.499350973,0.980998714,6.0,0.5,2.25,31.50919914,32.09515381,30.70325851,199.8817902,171.9178009,32.0564003,38.79042053,67.96229553,82.2437439,299.6970215,1799.15564,98.47437286,SEPAC_Ager_1,,
4,6.503586458,0.539995417,62.04761303,3.495391167,0.756347205,6.0,0.5,2.25,30.45693016,31.43153954,30.23594284,99.82636261,86.20308685,32.5476799,39.27058029,73.39299011,88.5065918,299.7032471,1800.89978,98.4765625,SEPAC_Ager_1,,
5,3.762240938,0.519801187,28.46659627,3.601053809,0.802880345,6.0,0.5,2.25,31.93029785,31.84438515,31.71616554,50.65197372,42.81111526,32.98966217,39.91142654,68.4809494,82.63964844,299.6921387,1799.061035,98.47569275,SEPAC_Ager_1,,
6,0.318350962,0.485312364,1.719893584,3.683762858,0.868022946,6.0,0.5,2.25,32.00310135,32.24498367,31.71366882,3.656659365,2.997222424,33.27507019,40.35230637,68.6108017,83.19942474,299.7029724,1799.279541,98.47451019,SEPAC_Ager_1,,
7,23.5068322,0.511452438,258.413203,3.484840407,0.786290284,6.0,0.5,2.25,31.79614258,32.22990417,31.31246948,399.7304077,350.2271118,34.45241165,41.141922,71.87322998,85.82830048,299.7051086,1801.203613,98.47091675,SEPAC_Ager_1,,
8,22.90029246,0.487156297,258.918954,3.034880559,0.713456339,6.0,0.5,2.25,31.16690636,31.66810989,30.26642609,399.6687012,351.6829529,34.51279831,40.34382248,74.6003418,87.21808624,299.684082,1800.151733,98.47000122,SEPAC_Ager_1,,
9,25.7840583,0.436210165,428.6491851,2.86505115,0.737921014,6.0,0.5,2.25,30.79363823,31.82509995,29.96969986,599.6292725,544.8881836,35.0200882,40.52308655,77.33969879,89.48843384,299.7221069,1800.94043,98.46472931,SEPAC_Ager_1,,
10,26.40790479,0.42700062,618.9142145,2.790790602,0.731552978,6.0,0.5,2.25,31.51069832,31.9149189,30.9782486,799.2313232,742.2192383,35.47481155,40.83350754,75.21155548,86.56983948,299.7183838,1799.640747,98.46284485,SEPAC_Ager_1,,
1,16.9,0.382,275.0,3.82,1.11,6.0,0.5,2.25,24.46,24.9,24.29,398.09,361.5,13.567,21.049,43.42,66.63,299.6,1799.0,97.48,BNZ_Ptre_2,,
2,13.2,0.323,194.0,3.52,1.18,6.0,0.5,2.25,25.46,24.78,26.35,300.21,271.89,13.13,20.037,39.18,59.79,299.6,1799.0,97.48,BNZ_Ptre_2,,
3,7.7,0.286,131.0,3.33,1.24,6.0,0.5,2.25,25.55,25.03,26.27,198.98,182.35,13.382,19.909,40.08,59.06,299.6,1800.0,97.48,BNZ_Ptre_2,,
4,2.64,0.278,74.4,3.37,1.29,6.0,0.5,2.25,25.5,25.23,26.02,98.91,92.99,13.159,19.783,39.15,58.86,299.6,1800.0,97.48,BNZ_Ptre_2,,
5,0.0694,0.26,47.6,3.16,1.29,6.0,0.5,2.25,25.01,25.13,25.28,49.56,49.11,13.443,19.649,41.56,60.19,299.6,1799.0,97.48,BNZ_Ptre_2,,
6,15.9,0.257,250.0,3.1,1.28,6.0,0.5,2.25,24.97,25.05,25.29,399.09,364.96,13.515,19.608,41.88,60.21,299.6,1800.0,97.48,BNZ_Ptre_2,,
7,16.6,0.263,247.0,3.18,1.28,6.0,0.5,2.25,24.98,25.07,25.29,399.3,363.81,13.388,19.626,41.31,60.25,299.6,1800.0,97.48,BNZ_Ptre_2,,
8,24.3,0.257,371.0,3.12,1.28,6.0,0.5,2.25,24.99,25.11,25.28,598.94,546.91,13.552,19.676,41.85,60.34,299.6,1799.0,97.48,BNZ_Ptre_2,,
9,30.5,0.251,507.0,3.04,1.28,6.0,0.5,2.25,25.01,25.13,25.28,798.48,733.0,13.764,19.734,42.54,60.46,299.6,1799.0,97.48,BNZ_Ptre_2,,
10,35.6,0.249,653.0,3.01,1.28,6.0,0.5,2.25,24.91,25.13,25.09,996.68,919.87,13.866,19.778,43.1,60.95,299.6,1799.0,97.48,BNZ_Ptre_2,,
11,39.6,0.247,809.0,2.97,1.27,6.0,0.5,2.25,24.89,25.1,25.08,1195.64,1109.79,13.987,19.819,43.53,61.17,299.6,1800.0,97.48,BNZ_Ptre_2,,
12,43.3,0.245,1070.0,2.93,1.26,6.0,0.5,2.25,24.89,25.11,25.08,1496.26,1401.22,14.127,19.886,43.95,61.36,299.6,1800.0,97.48,BNZ_Ptre_2,,
13,46.5,0.242,1520.0,2.9,1.26,6.0,0.5,2.25,24.9,25.14,25.08,1995.47,1891.33,14.279,19.964,44.39,61.57,299.6,1800.0,97.48,BNZ_Ptre_2,,
1,6.615807035,0.242337732,329.1623409,2.994288401,1.348055757,6.0,0.5,2.25,24.59883118,24.87619591,24.9440155,400.0991211,384.5762634,12.03055,17.90741158,39.13142014,58.24691772,300.2284546,1799.237183,100.9765091,LaSelva_Tsep_1,,
2,4.88770631,0.224055305,244.8214152,2.852332768,1.378816862,6.0,0.5,2.25,24.56198502,24.91112137,24.97903252,300.0095825,288.5968018,12.06910706,17.66857338,39.34211731,57.59490585,300.2360535,1798.829956,100.9731216,LaSelva_Tsep_1,,
3,2.854222022,0.201661203,164.7054618,2.654196904,1.41286392,6.0,0.5,2.25,24.55924606,24.9065876,24.97936249,199.8744507,193.1461487,12.1107645,17.32298851,39.48420715,56.47739792,300.2424622,1798.821289,100.9726791,LaSelva_Tsep_1,,
