,gbw,CO2r,CO2s,Ci,gsw,day,flow,plantHeight,area,latitude,siteIdentifier,longitude,A,Patm,RHr,RHs,Tblock,Tair,Tleaf,E,VPDleaf,year,dataContributor,SampleID,measurementDevice,instrumentType,experimentalTreatment,growthEnvironment,month,time,unadjudicatedName,plantType,plantLeaf,plantForm,acceptedName,nameAuthor,nameAuthority,nameCategory,nameAdjudicator
7040,2250.0,300.1099853515625,294.0400085449219,148.0,33.19999948143959,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,2.8399999141693115,99.75,61.9900016784668,66.5999984741211,20.450000762939453,22.239999771118164,27.43000030517578,0.6330000162124634,1.8799999952316284,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7041,2250.0,198.97000122070312,194.82000732421875,116.0,42.30000078678131,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,1.9199999570846558,99.75,62.220001220703125,67.94000244140625,20.280000686645508,22.09000015258789,27.25,0.777999997138977,1.8200000524520874,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7042,2250.0,101.0,99.58000183105469,79.5999984741211,57.500001043081284,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,0.6140000224113464,99.73999786376953,62.15999984741211,69.41999816894531,20.229999542236328,22.010000228881836,26.84000015258789,0.9829999804496765,1.7000000476837158,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7043,2250.0,49.869998931884766,50.349998474121094,56.0,68.00000369548798,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,-0.29600000381469727,99.73999786376953,62.099998474121094,70.72000122070312,20.190000534057617,21.979999542236328,27.040000915527344,1.1699999570846558,1.7100000381469727,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7044,2250.0,400.45001220703125,386.94000244140625,199.0,57.79999867081642,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,6.340000152587891,99.7300033569336,61.40999984741211,69.06999969482422,20.34000015258789,22.1200008392334,27.299999237060547,1.0399999618530273,1.7999999523162842,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7045,2250.0,399.6000061035156,393.2699890136719,200.0,26.100000366568565,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,2.9700000286102295,99.7300033569336,61.25,64.83999633789062,20.360000610351562,22.149999618530273,27.020000457763672,0.49000000953674316,1.850000023841858,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7046,2250.0,600.2999877929688,592.4299926757812,260.0,18.699999898672104,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,3.7100000381469727,99.72000122070312,61.060001373291016,63.86000061035156,20.3700008392334,22.15999984741211,27.56999969482422,0.38100001215934753,1.9900000095367432,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7047,2250.0,799.5399780273438,791.8400268554688,354.0,13.899999670684338,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,3.619999885559082,99.72000122070312,60.869998931884766,62.970001220703125,20.389999389648438,22.18000030517578,27.579999923706055,0.28600001335144043,2.009999990463257,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7048,2250.0,1001.0399780273438,994.3400268554688,455.0,9.800000116229057,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,3.140000104904175,99.70999908447266,60.619998931884766,62.09000015258789,20.40999984741211,22.200000762939453,27.440000534057617,0.20200000703334808,2.009999990463257,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7049,2250.0,1201.1099853515625,1194.7099609375,560.0,7.939999923110008,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,3.0,99.70999908447266,60.529998779296875,61.7400016784668,20.309999465942383,22.1200008392334,27.40999984741211,0.164000004529953,2.0199999809265137,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7050,2250.0,1499.1199951171875,1492.3499755859375,743.0,7.110000122338533,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,3.1500000953674316,99.69999694824219,60.25,61.36000061035156,20.299999237060547,22.09000015258789,27.540000915527344,0.15000000596046448,2.059999942779541,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7051,2250.0,2000.6700439453125,1993.3199462890625,1030.0,5.9899999760091305,20.0,299.6000061035156,,6.0,32.599998474121094,auburn,-85.5,3.4100000858306885,99.69999694824219,59.790000915527344,60.72999954223633,20.360000610351562,22.15999984741211,27.6200008392334,0.12800000607967377,2.0799999237060547,2014.0,Donald E. Davis Arboretum,auburn qhem 2,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7052,2250.0,400.3599853515625,343.8599853515625,119.0,215.0000035762787,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,27.200000762939453,98.5199966430664,49.849998474121094,71.2699966430664,22.100000381469727,23.899999618530273,27.739999771118164,3.309999942779541,1.6100000143051147,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
7053,2250.0,299.9200134277344,250.25999450683594,90.9000015258789,272.0000147819519,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,24.0,98.54000091552734,52.18000030517578,75.62000274658203,21.670000076293945,23.469999313354492,27.030000686645508,3.5299999713897705,1.3899999856948853,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7054,2250.0,199.77000427246094,159.17999267578125,65.0999984741211,393.0000066757202,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,19.5,98.55000305175781,39.27000045776367,72.02999877929688,21.549999237060547,23.350000381469727,26.5,4.900000095367432,1.399999976158142,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7055,2250.0,99.69999694824219,75.58999633789062,28.100000381469727,476.00001096725464,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,11.699999809265137,98.55000305175781,38.09000015258789,70.63999938964844,23.479999542236328,25.149999618530273,27.149999618530273,5.519999980926514,1.340000033378601,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7056,2250.0,49.79999923706055,36.79999923706055,13.100000381469727,522.0000147819519,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,6.300000190734863,98.54000091552734,39.560001373291016,75.37000274658203,22.799999237060547,24.559999465942383,27.270000457763672,5.769999980926514,1.2999999523162842,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7057,2250.0,,,,555.0000071525574,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,0.2529999911785126,98.55000305175781,41.33000183105469,78.19999694824219,22.6200008392334,24.399999618530273,27.399999618530273,5.889999866485596,1.2599999904632568,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7058,2250.0,401.1600036621094,346.20001220703125,149.0,239.99999463558197,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,26.200000762939453,98.55999755859375,45.220001220703125,69.55000305175781,22.729999542236328,24.520000457763672,28.31999969482422,3.9000000953674316,1.7200000286102295,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
7059,2250.0,400.1099853515625,348.2699890136719,115.0,187.99999356269836,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,24.799999237060547,98.55000305175781,47.13999938964844,67.72000122070312,22.809999465942383,24.6200008392334,28.6299991607666,3.319999933242798,1.8300000429153442,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
7060,2250.0,600.3400268554688,542.0399780273438,180.0,134.0000033378601,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,27.799999237060547,98.55000305175781,48.75,64.81999969482422,22.8799991607666,24.690000534057617,28.8799991607666,2.5999999046325684,1.9700000286102295,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7061,2250.0,800.4000244140625,734.8699951171875,264.0,114.00000005960464,17.0,300.5,0.40200000762939453,6.0,41.86000061035156,fermi,-88.22000122070312,31.100000381469727,98.55999755859375,50.099998474121094,64.27999877929688,23.049999237060547,24.850000381469727,29.170000076293945,2.319999933242798,2.0399999618530273,2014.0,Fermi National Accelerator Laboratory,fermi zmay 7,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7062,2250.0,399.8699951171875,378.1574401855469,284.59918212890625,197.48494029045105,19.0,300.2524108886719,,6.0,10.420000076293945,laselva,-84.0199966430664,9.855846405029297,100.93991088867188,44.67444610595703,63.65511703491211,22.43805694580078,22.80878257751465,25.22101593017578,2.6696956157684326,1.4475888013839722,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7063,2250.0,300.0401611328125,283.92108154296875,206.51084899902344,175.79510807991028,19.0,300.2404479980469,,6.0,10.420000076293945,laselva,-84.0199966430664,7.375687599182129,100.93896484375,45.4599494934082,63.01172637939453,22.450733184814453,22.565166473388672,25.101118087768555,2.4313511848449707,1.4683688879013062,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7064,2250.0,199.89219665527344,190.72756958007812,136.81263732910156,141.67223870754242,19.0,300.23358154296875,,6.0,10.420000076293945,laselva,-84.0199966430664,4.188328742980957,100.93917083740234,45.70969009399414,60.83234786987305,22.452531814575195,22.49428939819336,25.128116607666016,2.0843989849090576,1.540548324584961,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7065,2250.0,99.95478820800781,97.6668930053711,79.95269012451172,106.18433356285095,19.0,300.2092590332031,,6.0,10.420000076293945,laselva,-84.0199966430664,0.9815566539764404,100.94017028808594,46.55653381347656,58.904823303222656,22.05730438232422,22.2056827545166,25.14154624938965,1.6708720922470093,1.6238511800765991,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7066,2250.0,64.7349853515625,64.43934631347656,60.981353759765625,69.29701566696167,19.0,300.24322509765625,,6.0,10.420000076293945,laselva,-84.0199966430664,0.07267025858163834,100.94602966308594,46.92947769165039,55.64146423339844,22.061786651611328,22.070571899414062,25.086467742919922,1.1680612564086914,1.7132896184921265,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7067,2250.0,399.92230224609375,387.2000732421875,216.0948028564453,60.04592403769493,19.0,300.2400817871094,,6.0,10.420000076293945,laselva,-84.0199966430664,5.966563701629639,100.94490051269531,46.97725296020508,54.67972183227539,22.061729431152344,22.065662384033203,25.09187889099121,1.0321314334869385,1.7403860092163086,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7068,2250.0,399.9989318847656,387.43505859375,211.37339782714844,57.57357180118561,19.0,300.24859619140625,,6.0,10.420000076293945,laselva,-84.0199966430664,5.9013352394104,100.94413757324219,47.067440032958984,54.50004577636719,22.064401626586914,22.063066482543945,25.112579345703125,0.9957979917526245,1.7493476867675781,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7069,2250.0,600.0147094726562,582.180419921875,317.07586669921875,54.201193153858185,19.0,300.2386474609375,,6.0,10.420000076293945,laselva,-84.0199966430664,8.374701499938965,100.9422378540039,47.23394012451172,54.29530334472656,21.924089431762695,22.0277156829834,25.11754035949707,0.9439285397529602,1.7588613033294678,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7070,2250.0,799.8184814453125,777.6554565429688,424.76214599609375,50.53531378507614,19.0,300.23822021484375,,6.0,10.420000076293945,laselva,-84.0199966430664,10.40877628326416,100.94208526611328,47.50828552246094,54.110633850097656,21.902620315551758,21.91510772705078,24.988309860229492,0.8763980865478516,1.7490496635437012,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7071,2250.0,1000.1817626953125,976.2935791015625,601.0586547851562,51.24950036406517,19.0,300.24188232421875,,6.0,10.420000076293945,laselva,-84.0199966430664,11.09759521484375,100.94256591796875,47.278804779052734,53.879966735839844,22.089555740356445,21.928415298461914,24.842803955078125,0.8769151568412781,1.7265210151672363,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7072,2250.0,1200.0323486328125,1174.45703125,761.0724487304688,49.77470263838768,19.0,300.2451477050781,,6.0,10.420000076293945,laselva,-84.0199966430664,11.791703224182129,100.94527435302734,46.43499755859375,52.78488540649414,22.38015365600586,22.1878719329834,24.858076095581055,0.8569111227989197,1.7360929250717163,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7073,2250.0,1500.04150390625,1471.819580078125,1011.7391357421875,49.336932599544525,19.0,300.2607421875,,6.0,10.420000076293945,laselva,-84.0199966430664,12.857467651367188,100.94237518310547,46.23161315917969,52.583675384521484,22.378080368041992,22.240062713623047,24.965349197387695,0.8599956631660461,1.7572436332702637,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7074,2250.0,1999.944580078125,1970.0692138671875,1466.561767578125,47.68143221735954,19.0,300.26263427734375,,6.0,10.420000076293945,laselva,-84.0199966430664,13.282341957092285,100.94892120361328,46.08176040649414,52.32309341430664,22.377338409423828,22.278160095214844,25.113544464111328,0.8468832969665527,1.7891404628753662,2015.0,La Selva Biological Station,laselva rkut 1,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7075,2250.0,399.5299987792969,381.260009765625,206.0,84.79999750852585,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,8.640000343322754,99.12999725341797,44.529998779296875,52.099998474121094,26.059999465942383,25.59000015258789,25.260000228881836,1.2799999713897705,1.5099999904632568,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7076,2250.0,299.5,286.1700134277344,156.0,83.30000191926956,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,6.300000190734863,99.12999725341797,47.2400016784668,54.86000061035156,24.5,24.68000030517578,25.110000610351562,1.2400000095367432,1.4900000095367432,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7077,2250.0,200.2100067138672,191.7100067138672,115.0,90.19999951124191,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,3.990000009536743,99.12999725341797,45.90999984741211,53.779998779296875,25.079999923706055,25.020000457763672,24.809999465942383,1.2799999713897705,1.4299999475479126,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7078,2250.0,99.66000366210938,96.75,72.0999984741211,96.79999947547913,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,1.3300000429153442,99.12999725341797,47.310001373291016,55.560001373291016,24.700000762939453,24.5,24.440000534057617,1.309999942779541,1.3600000143051147,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7079,2250.0,49.47999954223633,49.5099983215332,49.79999923706055,89.59999680519104,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,-0.07760000228881836,99.13999938964844,48.5099983215332,56.56999969482422,24.1299991607666,24.229999542236328,24.8799991607666,1.2799999713897705,1.440000057220459,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7080,2250.0,401.3399963378906,380.8599853515625,206.0,95.70000320672989,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,9.710000038146973,99.13999938964844,48.13999938964844,56.810001373291016,23.90999984741211,24.149999618530273,24.75,1.340000033378601,1.4199999570846558,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7081,2250.0,399.5400085449219,379.04998779296875,213.0,101.00000351667404,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,9.710000038146973,99.12999725341797,47.0099983215332,55.68000030517578,24.65999984741211,24.530000686645508,24.540000915527344,1.3700000047683716,1.3700000047683716,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7082,2250.0,600.8800048828125,570.6799926757812,316.0,97.09999710321426,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,14.300000190734863,99.12999725341797,45.61000061035156,54.040000915527344,25.299999237060547,25.06999969482422,24.979999542236328,1.399999976158142,1.4500000476837158,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7083,2250.0,800.6699829101562,761.1900024414062,424.0,95.70000320672989,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,18.700000762939453,99.13999938964844,49.08000183105469,57.91999816894531,23.100000381469727,23.760000228881836,24.670000076293945,1.340000033378601,1.409999966621399,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7084,2250.0,1000.739990234375,953.3599853515625,549.0,95.89999914169312,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,22.299999237060547,99.13999938964844,45.040000915527344,53.5,25.489999771118164,25.18000030517578,25.030000686645508,1.3899999856948853,1.4700000286102295,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7085,2250.0,1199.9599609375,1147.3599853515625,673.0,90.40000289678574,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,24.700000762939453,99.13999938964844,46.029998779296875,54.189998626708984,24.899999618530273,24.860000610351562,25.06999969482422,1.340000033378601,1.4800000190734863,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7086,2250.0,1500.5400390625,1441.8499755859375,896.0,87.7000018954277,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,27.5,99.13999938964844,47.86000061035156,56.040000915527344,23.90999984741211,24.139999389648438,24.799999237060547,1.2699999809265137,1.4500000476837158,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7087,2250.0,2000.719970703125,1937.56005859375,1300.0,81.2000036239624,28.0,299.6000061035156,,6.0,39.060001373291016,blandy,-78.05999755859375,29.299999237060547,99.1500015258789,47.33000183105469,54.84000015258789,24.309999465942383,24.290000915527344,24.68000030517578,1.1699999570846558,1.4500000476837158,2014.0,Blandy Experimental Farm,blandy pstr 3,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7088,2250.0,399.260009765625,362.239990234375,321.0,966.0000205039978,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,16.600000381469727,99.30999755859375,42.849998474121094,73.83999633789062,25.989999771118164,25.350000381469727,24.829999923706055,5.25,0.75,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
7089,2250.0,299.8800048828125,271.7099914550781,239.0,908.9999794960022,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,12.699999809265137,99.30999755859375,42.61000061035156,73.05000305175781,26.18000030517578,25.540000915527344,24.979999542236328,5.21999979019165,0.777999997138977,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7090,2250.0,200.02999877929688,182.55999755859375,161.0,857.9999804496765,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,7.800000190734863,99.31999969482422,42.630001068115234,72.66000366210938,26.18000030517578,25.549999237060547,25.040000915527344,5.150000095367432,0.800000011920929,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7091,2250.0,99.6500015258789,94.08000183105469,87.0,824.999988079071,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,2.299999952316284,99.33000183105469,42.720001220703125,72.5,26.18000030517578,25.56999969482422,25.1200008392334,5.110000133514404,0.8169999718666077,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7092,2250.0,49.439998626708984,50.119998931884766,51.0,811.9999766349792,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,-0.5950000286102295,99.33000183105469,42.70000076293945,72.4000015258789,26.18000030517578,25.579999923706055,25.149999618530273,5.099999904632568,0.8259999752044678,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7093,2250.0,398.8699951171875,365.0199890136719,321.0,786.0000133514404,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,15.100000381469727,99.33000183105469,43.68000030517578,72.73999786376953,25.989999771118164,25.450000762939453,25.100000381469727,4.96999979019165,0.8240000009536743,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
7094,2250.0,399.260009765625,364.739990234375,319.0,777.999997138977,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,15.5,99.33000183105469,43.33000183105469,72.62000274658203,25.989999771118164,25.450000762939453,25.139999389648438,4.989999771118164,0.8339999914169312,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,ambient,open,6.0,,,,,,,,,,
7095,2250.0,599.6599731445312,555.8699951171875,492.0,694.0000057220459,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,19.200000762939453,99.33999633789062,43.52000045776367,72.5,25.600000381469727,25.170000076293945,25.1299991607666,4.800000190734863,0.875,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7096,2250.0,800.47998046875,753.1900024414062,670.0,546.0000038146973,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,20.399999618530273,99.33999633789062,43.9900016784668,70.70999908447266,25.399999618530273,24.979999542236328,25.149999618530273,4.369999885559082,0.9620000123977661,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7097,2250.0,999.8900146484375,950.4600219726562,844.0,426.9999861717224,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,21.0,99.33999633789062,44.5,68.86000061035156,25.020000457763672,24.760000228881836,25.200000762939453,3.930000066757202,1.059999942779541,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7098,2250.0,1200.3900146484375,1149.18994140625,1010.0,337.0000123977661,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,21.600000381469727,99.3499984741211,45.7400016784668,67.75,24.5,24.34000015258789,25.170000076293945,3.4600000381469727,1.1399999856948853,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7099,2250.0,1500.5400390625,1447.56005859375,1260.0,250.0,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,22.299999237060547,99.3499984741211,46.95000076293945,65.58999633789062,24.239999771118164,24.040000915527344,25.1299991607666,2.869999885559082,1.2300000190734863,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7100,2250.0,2000.8499755859375,1945.949951171875,1700.0,190.99999964237213,19.0,300.20001220703125,0.075,6.0,41.86000061035156,fermi,-88.22000122070312,22.799999237060547,99.3499984741211,47.939998626708984,63.65999984741211,23.989999771118164,23.8700008392334,25.15999984741211,2.4000000953674316,1.3200000524520874,2014.0,Fermi National Accelerator Laboratory,fermi gmax 4,licor 6400,licor 6400,co2,open,6.0,,,,,,,,,,
7101,2250.0,400.12103271484375,381.97235107421875,313.6962890625,228.49419713020325,23.0,300.2529602050781,,6.0,10.420000076293945,laselva,-84.0199966430664,7.833451271057129,101.04473114013672,30.411401748657227,50.67051696777344,25.958833694458008,25.135526657104492,24.994550704956055,3.2686691284179688,1.554421305656433,2015.0,La Selva Biological Station,laselva cela 5,licor 6400,licor 6400,ambient,open,5.0,,,,,,,,,,
7102,2250.0,300.11767578125,288.3552551269531,211.43923950195312,126.50133669376373,23.0,300.2402038574219,,6.0,10.420000076293945,laselva,-84.0199966430664,5.25615119934082,101.0445556640625,32.815162658691406,47.30911636352539,24.251745223999023,24.027790069580078,25.20917510986328,2.1840012073516846,1.800284504890442,2015.0,La Selva Biological Station,laselva cela 5,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7103,2250.0,199.8924102783203,193.75851440429688,143.7398223876953,100.45293718576431,23.0,300.254150390625,,6.0,10.420000076293945,laselva,-84.0199966430664,2.7221012115478516,101.04788208007812,33.504844665527344,45.615047454833984,24.212783813476562,23.749069213867188,25.042638778686523,1.7931853532791138,1.8420679569244385,2015.0,La Selva Biological Station,laselva cela 5,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7104,2250.0,99.8902816772461,98.49313354492188,84.83103942871094,83.20509642362595,23.0,300.2508850097656,,6.0,10.420000076293945,laselva,-84.0199966430664,0.5478812456130981,101.05044555664062,33.463008880615234,43.790523529052734,24.41092300415039,23.830211639404297,25.05202865600586,1.5359143018722534,1.8913559913635254,2015.0,La Selva Biological Station,laselva cela 5,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
7105,2250.0,51.62015914916992,51.914005279541016,55.4124755859375,67.93627142906189,23.0,300.2730712890625,,6.0,10.420000076293945,laselva,-84.0199966430664,-0.2139749526977539,101.05718231201172,33.7275505065918,42.41261291503906,24.410295486450195,23.803390502929688,25.039915084838867,1.2890193462371826,1.9319300651550293,2015.0,La Selva Biological Station,laselva cela 5,licor 6400,licor 6400,co2,open,5.0,,,,,,,,,,
